OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0005564,2022-10-11,CUST026750,Vivaan Kumar,P00033,Puzzle 1000pc,Clothing,HomeEase,4,178.62,0.05,54.3,13.24,746.3,Debit Card,Delivered,Seattle,WA,Canada,SELL00839
ORD0005565,2021-08-25,CUST048971,Sunita Singh,P00040,Microphone,Books,Apex,4,279.89,0.0,201.52,14.39,1335.47,Amazon Pay,Shipped,Jacksonville,FL,United States,SELL00865
ORD0005566,2024-11-08,CUST005230,Sahil Kapoor,P00035,Desk Plant,Toys & Games,KiddoFun,3,445.32,0.1,96.19,0.82,1299.37,UPI,Delivered,Charlotte,NC,United States,SELL00957
ORD0005567,2024-12-04,CUST000449,Aditya Joshi,P00043,HDMI Cable 2m,Sports & Outdoors,BrightLux,3,574.68,0.0,310.33,14.92,2049.29,UPI,Delivered,Chicago,IL,United States,SELL00439
ORD0005568,2021-11-21,CUST029838,Neha Patel,P00016,Air Fryer,Home & Kitchen,FitLife,5,456.06,0.25,0.0,13.26,1723.48,UPI,Shipped,San Diego,CA,India,SELL00446
ORD0005569,2021-05-08,CUST017018,Sunita Mehta,P00005,Laptop Sleeve,Books,NexPro,5,374.84,0.0,149.94,7.51,2031.65,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01182
ORD0005570,2021-05-04,CUST026634,Mohit Sharma,P00024,Yoga Mat,Toys & Games,UrbanStyle,3,192.63,0.1,62.41,4.83,587.34,Amazon Pay,Shipped,Austin,TX,United States,SELL01456
ORD0005571,2021-12-21,CUST005887,Vikas Mehta,P00003,Smartphone Case,Electronics,HomeEase,5,154.68,0.0,139.21,1.36,913.97,UPI,Delivered,Houston,TX,United States,SELL00684
ORD0005572,2023-01-01,CUST025291,Rohit Gupta,P00013,Action Camera,Electronics,Zenith,4,212.89,0.05,40.45,8.02,857.45,Credit Card,Shipped,Charlotte,NC,United States,SELL00573
ORD0005573,2021-05-23,CUST021994,Vihaan Verma,P00014,Drone Mini,Home & Kitchen,FitLife,1,476.61,0.0,23.83,10.99,511.43,UPI,Shipped,Columbus,OH,India,SELL00403
ORD0005574,2021-01-24,CUST038415,Aditya Patel,P00040,Microphone,Sports & Outdoors,UrbanStyle,3,99.6,0.05,22.71,10.6,317.17,Amazon Pay,Delivered,Washington,DC,India,SELL00720
ORD0005575,2024-06-30,CUST023500,Kabir Patel,P00001,Wireless Earbuds,Home & Kitchen,CoreTech,5,552.72,0.3,348.21,3.04,2285.77,Net Banking,Shipped,Phoenix,AZ,United States,SELL00403
ORD0005576,2020-10-21,CUST027651,Aarav Kumar,P00026,Sunglasses,Home & Kitchen,UrbanStyle,2,64.79,0.1,9.33,4.72,130.67,Credit Card,Delivered,Chicago,IL,United States,SELL00421
ORD0005577,2023-10-24,CUST000918,Priya Singh,P00010,Smartwatch,Books,ReadMore,3,78.96,0.15,36.24,6.94,244.53,Debit Card,Returned,Seattle,WA,United Kingdom,SELL01816
ORD0005578,2022-03-06,CUST041784,Sahil Verma,P00047,Memory Card 128GB,Books,ReadMore,1,210.27,0.0,0.0,5.06,215.33,Credit Card,Delivered,Charlotte,NC,United States,SELL01607
ORD0005579,2022-05-14,CUST013499,Aditya Kumar,P00047,Memory Card 128GB,Home & Kitchen,UrbanStyle,3,441.26,0.15,202.54,1.76,1329.51,Net Banking,Cancelled,Seattle,WA,United States,SELL00170
ORD0005580,2024-09-13,CUST006938,Kabir Sharma,P00015,Instant Pot,Toys & Games,UrbanStyle,5,495.95,0.25,223.18,12.99,2095.98,Credit Card,Delivered,Austin,TX,United States,SELL01562
ORD0005581,2021-07-02,CUST046695,Priya Kumar,P00019,LED Desk Lamp,Electronics,ReadMore,3,156.67,0.05,35.72,12.94,495.17,Credit Card,Pending,Jacksonville,FL,United Kingdom,SELL01069
ORD0005582,2021-10-10,CUST037042,Sahil Kumar,P00049,Children's Book,Home & Kitchen,HomeEase,2,373.23,0.0,37.32,10.46,794.24,Amazon Pay,Delivered,Houston,TX,United States,SELL00521
ORD0005583,2021-07-21,CUST008791,Vivaan Kumar,P00004,USB-C Charger,Home & Kitchen,FitLife,2,188.95,0.15,16.06,12.68,349.96,Net Banking,Delivered,Dallas,TX,United States,SELL01877
ORD0005584,2023-04-25,CUST013264,Pooja Verma,P00036,Smart Light Bulb,Electronics,ReadMore,2,545.15,0.0,54.52,7.96,1152.78,Debit Card,Delivered,Houston,TX,United States,SELL00980
ORD0005585,2022-05-02,CUST035133,Ritika Kapoor,P00006,Gaming Mouse,Toys & Games,HomeEase,4,17.34,0.0,3.47,0.82,73.65,Credit Card,Shipped,Houston,TX,United States,SELL01855
ORD0005586,2022-02-08,CUST026877,Vivaan Kapoor,P00015,Instant Pot,Books,NexPro,4,491.07,0.0,98.21,14.68,2077.17,Debit Card,Delivered,Austin,TX,United States,SELL01102
ORD0005587,2021-03-20,CUST032055,Neha Sharma,P00048,Wireless Charger,Clothing,CoreTech,1,346.3,0.0,0.0,4.21,350.51,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL01862
ORD0005588,2024-05-12,CUST013504,Vivaan Patel,P00011,Fitness Band,Electronics,Zenith,2,361.39,0.05,34.33,0.51,721.48,Net Banking,Delivered,Dallas,TX,United States,SELL01437
ORD0005589,2020-12-28,CUST000003,Aditya Gupta,P00032,Board Game,Electronics,Zenith,5,241.37,0.15,82.07,9.02,1116.91,UPI,Shipped,San Jose,CA,United States,SELL00569
ORD0005590,2020-05-02,CUST005278,Aarav Patel,P00019,LED Desk Lamp,Sports & Outdoors,FitLife,4,281.88,0.0,90.2,9.34,1227.06,Cash on Delivery,Delivered,San Francisco,CA,India,SELL01560
ORD0005591,2023-04-26,CUST038074,Priya Mehta,P00003,Smartphone Case,Home & Kitchen,HomeEase,5,522.79,0.0,470.51,2.83,3087.29,Net Banking,Delivered,Houston,TX,United States,SELL00431
ORD0005592,2022-01-11,CUST048269,Aman Kumar,P00005,Laptop Sleeve,Sports & Outdoors,CoreTech,4,239.58,0.0,76.67,2.63,1037.62,Amazon Pay,Cancelled,New York,NY,India,SELL00628
ORD0005593,2021-11-10,CUST026568,Anjali Mehta,P00024,Yoga Mat,Books,FitLife,5,351.5,0.0,140.6,7.26,1905.36,Credit Card,Delivered,Chicago,IL,United States,SELL01881
ORD0005594,2021-02-23,CUST006040,Vikas Singh,P00020,Office Chair,Clothing,Zenith,4,573.41,0.05,108.95,8.83,2296.74,Debit Card,Delivered,Los Angeles,CA,India,SELL00560
ORD0005595,2024-07-07,CUST024389,Vihaan Patel,P00041,Webcam Full HD,Clothing,UrbanStyle,3,20.68,0.05,4.72,8.15,71.81,UPI,Delivered,Houston,TX,United Kingdom,SELL00563
ORD0005596,2023-06-29,CUST042887,Karan Reddy,P00029,T-Shirt,Clothing,HomeEase,4,106.48,0.0,51.11,13.26,490.29,Credit Card,Shipped,Phoenix,AZ,United States,SELL01489
ORD0005597,2024-06-30,CUST004147,Vihaan Reddy,P00016,Air Fryer,Electronics,BrightLux,5,239.14,0.05,90.87,14.11,1240.89,Net Banking,Delivered,Phoenix,AZ,United States,SELL01949
ORD0005598,2024-04-21,CUST039734,Arjun Sharma,P00010,Smartwatch,Clothing,HomeEase,4,109.65,0.25,39.47,3.06,371.48,UPI,Delivered,Dallas,TX,United States,SELL01895
ORD0005599,2023-09-20,CUST003763,Ritika Mehta,P00042,Projector Mini,Electronics,Zenith,5,14.81,0.0,8.89,3.42,86.36,Debit Card,Shipped,Fort Worth,TX,United Kingdom,SELL01856
ORD0005600,2020-04-01,CUST019099,Neha Kapoor,P00023,Cookware Set,Electronics,CoreTech,1,178.12,0.1,19.24,14.95,194.5,Cash on Delivery,Shipped,Seattle,WA,United States,SELL01959
ORD0005601,2024-04-02,CUST018857,Vivaan Gupta,P00008,4K Monitor,Sports & Outdoors,NexPro,4,393.95,0.0,189.1,13.63,1778.53,Credit Card,Delivered,Houston,TX,United States,SELL01954
ORD0005602,2020-03-03,CUST024177,Mohit Singh,P00047,Memory Card 128GB,Sports & Outdoors,ReadMore,4,402.54,0.0,289.83,13.12,1913.11,Credit Card,Shipped,Dallas,TX,Canada,SELL00390
ORD0005603,2024-08-12,CUST036984,Simran Verma,P00027,Winter Jacket,Books,Apex,2,381.1,0.05,57.93,14.56,796.58,Debit Card,Shipped,Austin,TX,United States,SELL00501
ORD0005604,2021-05-26,CUST031321,Aditya Kumar,P00028,Jeans,Books,ReadMore,4,35.77,0.2,9.16,13.45,137.07,Credit Card,Delivered,New York,NY,United States,SELL01224
ORD0005605,2023-03-08,CUST033386,Rohit Singh,P00030,Dress Shirt,Home & Kitchen,NexPro,2,557.42,0.15,170.57,6.49,1124.67,Net Banking,Delivered,San Jose,CA,United States,SELL00107
ORD0005606,2024-09-17,CUST017778,Mohit Reddy,P00008,4K Monitor,Clothing,BrightLux,1,498.07,0.1,22.41,13.91,484.58,Debit Card,Delivered,Chicago,IL,India,SELL01902
ORD0005607,2023-04-23,CUST018849,Aman Kapoor,P00007,Mechanical Keyboard,Clothing,HomeEase,1,217.01,0.0,26.04,2.45,245.5,Credit Card,Delivered,Indianapolis,IN,United States,SELL01017
ORD0005608,2023-05-13,CUST048335,Aman Patel,P00028,Jeans,Books,KiddoFun,2,599.08,0.15,50.92,8.48,1077.84,Amazon Pay,Delivered,New York,NY,United States,SELL01017
ORD0005609,2022-02-10,CUST031263,Simran Singh,P00009,Portable SSD 1TB,Clothing,Zenith,2,321.98,0.0,32.2,2.54,678.7,Credit Card,Delivered,Denver,CO,United States,SELL00533
ORD0005610,2023-05-22,CUST001803,Anjali Gupta,P00039,Graphic Tablet,Sports & Outdoors,ReadMore,1,282.86,0.0,14.14,12.66,309.66,Net Banking,Delivered,San Jose,CA,India,SELL01312
ORD0005611,2020-09-12,CUST008356,Vikas Kapoor,P00003,Smartphone Case,Books,Zenith,4,592.16,0.25,213.18,9.98,1999.64,Credit Card,Delivered,Denver,CO,United States,SELL00470
ORD0005612,2020-05-14,CUST043142,Karan Sharma,P00034,Desk Organizer,Home & Kitchen,UrbanStyle,4,191.05,0.25,68.78,9.26,651.19,Cash on Delivery,Returned,Indianapolis,IN,United States,SELL01949
ORD0005613,2024-05-15,CUST025211,Sunita Kumar,P00028,Jeans,Electronics,NexPro,5,548.46,0.05,208.41,1.78,2815.38,Net Banking,Delivered,San Antonio,TX,India,SELL01288
ORD0005614,2022-05-24,CUST009148,Rohit Kapoor,P00032,Board Game,Toys & Games,FitLife,4,134.51,0.05,61.34,1.25,573.73,Debit Card,Shipped,Philadelphia,PA,United States,SELL01819
ORD0005615,2022-04-01,CUST048218,Kabir Verma,P00012,Noise Cancelling Headphones,Electronics,Apex,5,497.82,0.1,179.22,6.54,2425.95,Debit Card,Delivered,Seattle,WA,United States,SELL01240
ORD0005616,2020-03-28,CUST026696,Arjun Kapoor,P00011,Fitness Band,Electronics,BrightLux,2,501.21,0.0,80.19,12.49,1095.1,Cash on Delivery,Delivered,Phoenix,AZ,United States,SELL00459
ORD0005617,2022-09-14,CUST010599,Neha Verma,P00019,LED Desk Lamp,Clothing,ReadMore,2,235.86,0.0,23.59,7.27,502.58,Amazon Pay,Returned,Los Angeles,CA,United States,SELL01487
ORD0005618,2023-05-15,CUST021029,Aarav Singh,P00023,Cookware Set,Electronics,Zenith,3,337.91,0.2,0.0,6.8,817.78,Net Banking,Delivered,Philadelphia,PA,United States,SELL01309
ORD0005619,2023-02-26,CUST045157,Priya Reddy,P00027,Winter Jacket,Home & Kitchen,FitLife,4,402.23,0.25,96.54,11.34,1314.57,UPI,Delivered,San Diego,CA,India,SELL00994
ORD0005620,2022-04-02,CUST014366,Aditya Joshi,P00008,4K Monitor,Books,Zenith,5,322.31,0.05,122.48,7.67,1661.12,Cash on Delivery,Delivered,San Jose,CA,United States,SELL01184
ORD0005621,2022-10-23,CUST022416,Vihaan Joshi,P00036,Smart Light Bulb,Home & Kitchen,BrightLux,1,11.06,0.0,0.88,3.02,14.96,Credit Card,Delivered,Dallas,TX,United States,SELL00754
ORD0005622,2022-08-31,CUST033487,Anjali Singh,P00024,Yoga Mat,Electronics,NexPro,2,531.88,0.0,127.65,14.13,1205.54,Amazon Pay,Shipped,Fort Worth,TX,United States,SELL01896
ORD0005623,2022-07-22,CUST031910,Priya Singh,P00038,External HDD 2TB,Sports & Outdoors,NexPro,4,403.14,0.05,76.6,1.98,1610.51,Amazon Pay,Shipped,San Jose,CA,India,SELL00931
ORD0005624,2024-11-12,CUST042933,Aditya Gupta,P00008,4K Monitor,Toys & Games,Zenith,4,183.62,0.05,55.82,2.86,756.44,UPI,Pending,San Francisco,CA,United States,SELL01815
ORD0005625,2020-04-30,CUST019848,Ritika Patel,P00009,Portable SSD 1TB,Toys & Games,BrightLux,3,532.19,0.1,172.43,14.71,1624.05,Cash on Delivery,Delivered,Austin,TX,United States,SELL00276
ORD0005626,2023-11-09,CUST017379,Vikas Verma,P00015,Instant Pot,Books,HomeEase,4,355.89,0.15,60.5,4.57,1275.1,UPI,Delivered,Seattle,WA,Canada,SELL01720
ORD0005627,2024-06-25,CUST021001,Aditya Singh,P00008,4K Monitor,Toys & Games,UrbanStyle,2,455.79,0.0,45.58,13.39,970.55,Amazon Pay,Delivered,Seattle,WA,United Kingdom,SELL00715
ORD0005628,2022-11-27,CUST013589,Simran Gupta,P00002,Bluetooth Speaker,Toys & Games,FitLife,3,312.79,0.2,90.08,2.22,843.0,Debit Card,Delivered,Houston,TX,United States,SELL00643
ORD0005629,2023-09-26,CUST031913,Neha Gupta,P00037,Router,Electronics,Apex,2,421.57,0.05,40.05,5.28,846.31,Credit Card,Delivered,Los Angeles,CA,United States,SELL01610
ORD0005630,2022-10-04,CUST049989,Simran Singh,P00027,Winter Jacket,Books,CoreTech,3,107.59,0.2,0.0,9.51,267.73,Credit Card,Delivered,Jacksonville,FL,United States,SELL01608
ORD0005631,2022-07-13,CUST011539,Vihaan Kapoor,P00033,Puzzle 1000pc,Clothing,Zenith,4,446.46,0.05,84.83,10.36,1791.74,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01455
ORD0005632,2021-10-06,CUST010489,Neha Sharma,P00033,Puzzle 1000pc,Electronics,BrightLux,5,231.64,0.0,0.0,7.42,1165.62,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL00791
ORD0005633,2021-12-14,CUST010352,Vikas Gupta,P00049,Children's Book,Toys & Games,NexPro,1,44.84,0.0,5.38,1.66,51.88,Cash on Delivery,Delivered,Jacksonville,FL,United States,SELL00001
ORD0005634,2022-05-09,CUST007760,Sunita Mehta,P00022,Water Bottle,Electronics,NexPro,3,175.35,0.25,31.56,6.95,433.05,UPI,Pending,Austin,TX,United States,SELL00785
ORD0005635,2020-01-21,CUST001042,Kabir Singh,P00026,Sunglasses,Sports & Outdoors,KiddoFun,5,506.09,0.15,172.07,0.51,2323.46,UPI,Delivered,Fort Worth,TX,United States,SELL00347
ORD0005636,2020-08-29,CUST014205,Simran Patel,P00038,External HDD 2TB,Electronics,HomeEase,5,279.9,0.0,69.98,0.6,1470.08,Amazon Pay,Delivered,New York,NY,United States,SELL01264
ORD0005637,2021-03-30,CUST048005,Aman Kapoor,P00022,Water Bottle,Clothing,FitLife,4,504.69,0.15,0.0,12.65,1728.6,Credit Card,Delivered,Houston,TX,Canada,SELL00475
ORD0005638,2022-08-20,CUST004803,Anjali Patel,P00040,Microphone,Books,Apex,2,536.03,0.05,81.48,11.37,1111.31,Net Banking,Delivered,Philadelphia,PA,Canada,SELL00326
ORD0005639,2021-09-12,CUST012487,Aditya Mehta,P00007,Mechanical Keyboard,Electronics,KiddoFun,3,490.41,0.2,94.16,7.81,1278.95,Credit Card,Delivered,Indianapolis,IN,United States,SELL01485
ORD0005640,2020-10-29,CUST038004,Aman Joshi,P00025,Running Shoes,Books,BrightLux,1,46.11,0.0,5.53,3.52,55.16,Debit Card,Delivered,Washington,DC,Australia,SELL01230
ORD0005641,2024-06-07,CUST020568,Pooja Sharma,P00008,4K Monitor,Sports & Outdoors,HomeEase,5,408.11,0.0,244.87,13.64,2299.06,Debit Card,Delivered,San Antonio,TX,United Kingdom,SELL00724
ORD0005642,2024-06-06,CUST011696,Kabir Sharma,P00004,USB-C Charger,Books,KiddoFun,4,335.21,0.0,160.9,6.25,1507.99,Amazon Pay,Delivered,San Jose,CA,United States,SELL00383
ORD0005643,2022-03-13,CUST043336,Sneha Reddy,P00029,T-Shirt,Electronics,Zenith,2,530.73,0.0,0.0,9.92,1071.38,Credit Card,Shipped,Seattle,WA,United States,SELL00936
ORD0005644,2022-08-21,CUST018306,Aarav Singh,P00016,Air Fryer,Sports & Outdoors,BrightLux,4,66.86,0.0,13.37,9.02,289.83,Credit Card,Delivered,Charlotte,NC,United States,SELL00754
ORD0005645,2020-03-09,CUST002870,Vihaan Gupta,P00042,Projector Mini,Books,CoreTech,5,263.38,0.0,65.85,12.19,1394.94,Credit Card,Returned,Philadelphia,PA,United States,SELL01635
ORD0005646,2023-02-26,CUST030823,Sunita Singh,P00031,Kids Toy Car,Toys & Games,NexPro,4,69.34,0.15,28.29,13.75,277.8,Debit Card,Returned,San Antonio,TX,United States,SELL01059
ORD0005647,2020-07-14,CUST025251,Ritika Mehta,P00007,Mechanical Keyboard,Toys & Games,HomeEase,1,174.54,0.1,12.57,0.41,170.07,UPI,Delivered,Chicago,IL,India,SELL01734
ORD0005648,2020-05-19,CUST048742,Aditya Kumar,P00039,Graphic Tablet,Clothing,ReadMore,4,546.91,0.0,109.38,8.53,2305.55,Credit Card,Delivered,San Diego,CA,United States,SELL01377
ORD0005649,2024-01-07,CUST041847,Sunita Joshi,P00022,Water Bottle,Toys & Games,BrightLux,5,564.48,0.1,304.82,11.37,2856.35,Net Banking,Delivered,San Francisco,CA,India,SELL01056
ORD0005650,2020-10-09,CUST002237,Aditya Patel,P00048,Wireless Charger,Books,UrbanStyle,1,203.06,0.0,16.24,12.37,231.67,Net Banking,Delivered,Denver,CO,United States,SELL01297
ORD0005651,2020-11-07,CUST006515,Simran Joshi,P00049,Children's Book,Sports & Outdoors,Zenith,4,514.87,0.0,247.14,4.46,2311.08,Credit Card,Delivered,Indianapolis,IN,United States,SELL01183
ORD0005652,2022-01-15,CUST004924,Sahil Joshi,P00029,T-Shirt,Electronics,Zenith,1,334.79,0.05,25.44,6.26,349.75,Amazon Pay,Shipped,Charlotte,NC,Canada,SELL01633
ORD0005653,2024-04-07,CUST035066,Vihaan Verma,P00033,Puzzle 1000pc,Home & Kitchen,FitLife,3,448.16,0.05,0.0,4.2,1281.46,Credit Card,Delivered,San Antonio,TX,United States,SELL00797
ORD0005654,2024-08-15,CUST026850,Mohit Verma,P00034,Desk Organizer,Toys & Games,Apex,1,25.21,0.05,1.2,7.61,32.76,Credit Card,Returned,New York,NY,United States,SELL00900
ORD0005655,2020-10-03,CUST047091,Sunita Mehta,P00043,HDMI Cable 2m,Clothing,CoreTech,1,375.85,0.0,30.07,13.75,419.67,UPI,Shipped,Columbus,OH,United Kingdom,SELL01985
ORD0005656,2020-03-01,CUST034782,Rohit Mehta,P00016,Air Fryer,Home & Kitchen,KiddoFun,1,358.56,0.15,0.0,13.07,317.85,Credit Card,Delivered,San Diego,CA,United States,SELL01027
ORD0005657,2023-09-04,CUST002353,Anjali Verma,P00048,Wireless Charger,Home & Kitchen,NexPro,4,33.81,0.0,16.23,13.25,164.72,UPI,Delivered,Phoenix,AZ,United States,SELL00886
ORD0005658,2020-02-21,CUST021271,Anjali Patel,P00009,Portable SSD 1TB,Electronics,ReadMore,4,239.94,0.0,76.78,10.29,1046.83,Credit Card,Delivered,Los Angeles,CA,United States,SELL01177
ORD0005659,2020-06-01,CUST018244,Kabir Joshi,P00016,Air Fryer,Home & Kitchen,ReadMore,2,528.53,0.0,126.85,5.45,1189.36,Credit Card,Delivered,Washington,DC,United States,SELL00943
ORD0005660,2024-11-07,CUST047907,Rohit Joshi,P00003,Smartphone Case,Toys & Games,Apex,1,529.86,0.0,42.39,2.43,574.68,Debit Card,Shipped,Chicago,IL,United States,SELL01986
ORD0005661,2023-08-27,CUST037262,Vihaan Gupta,P00043,HDMI Cable 2m,Electronics,FitLife,1,24.08,0.0,1.93,3.05,29.06,Credit Card,Shipped,Dallas,TX,United States,SELL01215
ORD0005662,2021-06-27,CUST040094,Simran Sharma,P00021,Backpack,Electronics,Apex,3,186.14,0.15,37.97,7.0,519.63,Credit Card,Delivered,Houston,TX,United States,SELL01368
ORD0005663,2021-07-20,CUST018435,Sahil Singh,P00016,Air Fryer,Home & Kitchen,FitLife,5,455.94,0.2,145.9,11.29,1980.95,Net Banking,Delivered,New York,NY,United States,SELL00943
ORD0005664,2023-11-13,CUST002044,Neha Singh,P00047,Memory Card 128GB,Books,Apex,4,495.22,0.25,267.42,11.63,1764.71,UPI,Returned,Washington,DC,United States,SELL01810
ORD0005665,2024-04-20,CUST021059,Rohit Patel,P00037,Router,Home & Kitchen,ReadMore,2,551.32,0.25,0.0,2.39,829.37,Debit Card,Delivered,San Diego,CA,United States,SELL01998
ORD0005666,2021-09-13,CUST002729,Ritika Sharma,P00030,Dress Shirt,Electronics,BrightLux,3,526.12,0.0,284.1,11.3,1873.76,Credit Card,Shipped,Charlotte,NC,Canada,SELL01243
ORD0005667,2023-04-15,CUST024496,Kabir Mehta,P00009,Portable SSD 1TB,Home & Kitchen,UrbanStyle,2,114.79,0.05,26.17,8.07,252.34,Debit Card,Delivered,Chicago,IL,United States,SELL00498
ORD0005668,2023-10-17,CUST032383,Vivaan Patel,P00023,Cookware Set,Home & Kitchen,HomeEase,3,261.4,0.05,0.0,1.78,746.77,Cash on Delivery,Delivered,San Antonio,TX,Canada,SELL00068
ORD0005669,2020-11-09,CUST016826,Karan Joshi,P00007,Mechanical Keyboard,Electronics,BrightLux,4,386.97,0.3,130.02,3.75,1217.29,Credit Card,Delivered,Fort Worth,TX,United States,SELL01138
ORD0005670,2022-03-17,CUST021626,Rohit Sharma,P00043,HDMI Cable 2m,Clothing,NexPro,5,342.63,0.0,137.05,13.64,1863.84,Debit Card,Delivered,Charlotte,NC,United States,SELL01594
ORD0005671,2022-04-27,CUST008818,Rohit Sharma,P00012,Noise Cancelling Headphones,Electronics,Apex,1,508.84,0.15,21.63,3.5,457.64,Credit Card,Shipped,Chicago,IL,United States,SELL01692
ORD0005672,2020-04-06,CUST047110,Karan Gupta,P00040,Microphone,Books,HomeEase,4,345.28,0.0,248.6,0.48,1630.2,Amazon Pay,Delivered,Denver,CO,United States,SELL00109
ORD0005673,2022-05-30,CUST043524,Pooja Singh,P00045,Phone Tripod,Home & Kitchen,ReadMore,3,136.49,0.0,20.47,7.53,437.47,Cash on Delivery,Delivered,Seattle,WA,United States,SELL00705
ORD0005674,2023-05-21,CUST031405,Aditya Singh,P00002,Bluetooth Speaker,Clothing,FitLife,4,498.89,0.1,323.28,5.0,2124.28,Debit Card,Shipped,New York,NY,United States,SELL01914
ORD0005675,2022-04-08,CUST039745,Aditya Gupta,P00031,Kids Toy Car,Clothing,FitLife,2,238.2,0.0,38.11,9.63,524.14,Credit Card,Pending,Jacksonville,FL,Canada,SELL01799
ORD0005676,2020-05-16,CUST044088,Sunita Verma,P00022,Water Bottle,Books,UrbanStyle,4,552.52,0.1,159.13,9.43,2157.63,Credit Card,Delivered,Charlotte,NC,United States,SELL01243
ORD0005677,2022-10-26,CUST006114,Priya Joshi,P00027,Winter Jacket,Sports & Outdoors,HomeEase,5,482.84,0.15,164.17,12.06,2228.3,Credit Card,Delivered,Charlotte,NC,United States,SELL01175
ORD0005678,2022-10-07,CUST007556,Karan Reddy,P00019,LED Desk Lamp,Home & Kitchen,ReadMore,3,42.51,0.0,22.96,4.04,154.53,Net Banking,Delivered,Dallas,TX,United States,SELL00602
ORD0005679,2020-04-18,CUST049243,Rohit Gupta,P00010,Smartwatch,Sports & Outdoors,CoreTech,4,97.73,0.05,29.71,12.62,413.7,Credit Card,Pending,San Francisco,CA,United States,SELL00400
ORD0005680,2021-06-30,CUST034286,Mohit Sharma,P00039,Graphic Tablet,Sports & Outdoors,BrightLux,3,438.03,0.0,105.13,1.56,1420.78,Credit Card,Shipped,Dallas,TX,United States,SELL00842
ORD0005681,2022-11-28,CUST028911,Aditya Mehta,P00039,Graphic Tablet,Books,NexPro,1,527.57,0.05,0.0,2.86,504.05,Credit Card,Pending,New York,NY,United States,SELL00812
ORD0005682,2021-10-23,CUST022432,Anjali Gupta,P00015,Instant Pot,Clothing,BrightLux,5,318.08,0.0,79.52,14.98,1684.9,Credit Card,Pending,Indianapolis,IN,United States,SELL01353
ORD0005683,2021-02-28,CUST003813,Mohit Kumar,P00029,T-Shirt,Toys & Games,UrbanStyle,3,420.62,0.05,59.94,0.11,1258.82,Credit Card,Delivered,Indianapolis,IN,United States,SELL01753
ORD0005684,2021-09-21,CUST042201,Vikas Mehta,P00006,Gaming Mouse,Home & Kitchen,NexPro,1,435.32,0.05,74.44,14.61,502.6,Net Banking,Shipped,San Jose,CA,United States,SELL01453
ORD0005685,2020-09-17,CUST008377,Neha Joshi,P00014,Drone Mini,Clothing,Zenith,5,285.25,0.05,108.4,14.15,1477.49,Amazon Pay,Delivered,Dallas,TX,United States,SELL01858
ORD0005686,2023-12-20,CUST008387,Sahil Singh,P00046,Car Charger,Clothing,FitLife,2,273.93,0.0,0.0,4.11,551.97,Net Banking,Pending,Columbus,OH,United States,SELL00531
ORD0005687,2020-03-27,CUST015399,Karan Patel,P00004,USB-C Charger,Toys & Games,KiddoFun,3,495.16,0.15,63.13,4.68,1330.47,Credit Card,Delivered,Austin,TX,United States,SELL01935
ORD0005688,2021-04-09,CUST048168,Ritika Mehta,P00049,Children's Book,Toys & Games,NexPro,3,518.3,0.05,73.86,6.74,1557.75,Net Banking,Pending,San Antonio,TX,United States,SELL00204
ORD0005689,2020-03-16,CUST003153,Aarav Reddy,P00049,Children's Book,Sports & Outdoors,KiddoFun,5,110.88,0.0,66.53,10.62,631.55,Credit Card,Delivered,Dallas,TX,India,SELL01823
ORD0005690,2021-04-15,CUST036443,Kabir Kumar,P00040,Microphone,Clothing,BrightLux,1,256.52,0.15,26.17,2.85,247.06,Net Banking,Delivered,New York,NY,Australia,SELL00987
